week_start,store_id,product_id,opening_stock_units,receipts_units,closing_stock_units,in_stock_days,ranged_flag
2025-07-28,STR001,SKU0015,23,11,24,7,True
2025-08-04,STR001,SKU0015,24,8,23,7,True
2025-08-11,STR001,SKU0015,23,9,23,7,True
2025-08-18,STR001,SKU0015,23,9,25,7,True
2025-08-25,STR001,SKU0015,25,10,29,7,True
2025-09-01,STR001,SKU0015,29,7,23,7,True
2025-09-08,STR001,SKU0015,23,10,28,7,True
2025-09-15,STR001,SKU0015,28,8,30,7,True
2025-09-22,STR001,SKU0015,30,10,29,7,True
2025-09-29,STR001,SKU0015,29,7,28,7,True
2025-10-06,STR001,SKU0015,28,10,30,7,True
2025-10-13,STR001,SKU0015,30,9,29,7,True
2025-10-20,STR001,SKU0015,29,8,32,7,True
2025-10-27,STR001,SKU0015,32,11,37,7,True
2025-11-03,STR001,SKU0015,37,10,34,7,True
2025-11-10,STR001,SKU0015,34,9,38,7,True
2025-11-17,STR001,SKU0015,38,9,40,7,True
2025-11-24,STR001,SKU0015,40,7,34,7,True
2025-12-01,STR001,SKU0015,34,12,29,7,True
2025-12-08,STR001,SKU0015,29,14,24,7,True
2025-12-15,STR001,SKU0015,24,10,25,7,True
2025-12-22,STR001,SKU0015,25,11,24,7,True
2025-12-29,STR001,SKU0015,24,12,28,7,True
2026-01-05,STR001,SKU0015,28,10,28,7,True
2026-01-12,STR001,SKU0015,28,10,30,7,True
2026-01-19,STR001,SKU0015,30,9,25,7,True
2026-01-26,STR001,SKU0015,25,10,22,7,True
2026-02-02,STR001,SKU0015,22,8,16,7,True
2026-02-09,STR001,SKU0015,16,10,18,7,True
2026-02-16,STR001,SKU0015,18,8,18,7,True
2026-02-23,STR001,SKU0015,18,8,17,7,True
2026-03-02,STR001,SKU0015,17,10,16,7,True
2026-03-09,STR001,SKU0015,16,10,15,7,True
2026-03-16,STR001,SKU0015,15,11,14,7,True
2026-03-23,STR001,SKU0015,14,9,19,7,True
2026-03-30,STR001,SKU0015,19,8,15,7,True
2026-04-06,STR001,SKU0015,15,8,12,7,True
2026-04-13,STR001,SKU0015,12,8,11,7,True
2026-04-20,STR001,SKU0015,11,11,14,7,True
2026-04-27,STR001,SKU0015,14,9,10,7,True
2026-05-04,STR001,SKU0015,10,7,8,7,True
2026-05-11,STR001,SKU0015,8,8,10,7,True
2026-05-18,STR001,SKU0015,10,9,12,7,True
2026-05-25,STR001,SKU0015,12,8,13,7,True
2026-06-01,STR001,SKU0015,13,10,18,7,True
2026-06-08,STR001,SKU0015,18,7,18,7,True
2026-06-15,STR001,SKU0015,18,11,22,7,True
2026-06-22,STR001,SKU0015,22,7,20,7,True
2026-06-29,STR001,SKU0015,20,10,18,7,True
2026-07-06,STR001,SKU0015,18,11,20,7,True
2026-07-13,STR001,SKU0015,20,12,22,7,True
2026-07-20,STR001,SKU0015,22,10,21,7,True
2026-07-27,STR001,SKU0015,21,12,24,7,True
2026-08-03,STR001,SKU0015,24,11,22,7,True
2025-04-07,STR001,SKU0019,34,5,37,7,True
2025-04-14,STR001,SKU0019,37,4,36,7,True
2025-04-21,STR001,SKU0019,36,3,36,7,True
2025-04-28,STR001,SKU0019,36,5,37,7,True
2025-05-05,STR001,SKU0019,37,5,39,7,True
2025-05-12,STR001,SKU0019,39,5,44,7,True
2025-05-19,STR001,SKU0019,44,5,42,7,True
2025-05-26,STR001,SKU0019,42,3,42,7,True
2025-06-02,STR001,SKU0019,42,3,38,7,True
2025-06-09,STR001,SKU0019,38,3,39,7,True
2025-06-16,STR001,SKU0019,39,4,41,7,True
2025-06-23,STR001,SKU0019,41,4,40,7,True
2025-06-30,STR001,SKU0019,40,4,41,7,True
2025-07-07,STR001,SKU0019,41,4,45,7,True
2025-07-14,STR001,SKU0019,45,4,43,7,True
2025-07-21,STR001,SKU0019,43,4,45,7,True
2025-07-28,STR001,SKU0019,45,5,46,7,True
2025-08-04,STR001,SKU0019,46,5,44,7,True
2025-08-11,STR001,SKU0019,44,5,43,7,True
2025-08-18,STR001,SKU0019,43,3,43,7,True
2025-08-25,STR001,SKU0019,43,3,40,7,True
2025-09-01,STR001,SKU0019,40,4,41,7,True
2025-09-08,STR001,SKU0019,41,4,42,7,True
2025-09-15,STR001,SKU0019,42,4,44,7,True
2025-09-22,STR001,SKU0019,44,5,44,7,True
2025-09-29,STR001,SKU0019,44,4,43,7,True
2025-10-06,STR001,SKU0019,43,5,45,7,True
2025-10-13,STR001,SKU0019,45,4,47,7,True
2025-10-20,STR001,SKU0019,47,3,46,7,True
2025-10-27,STR001,SKU0019,46,5,46,7,True
2025-11-03,STR001,SKU0019,46,3,46,7,True
2025-11-10,STR001,SKU0019,46,4,48,7,True
2025-11-17,STR001,SKU0019,48,5,49,7,True
2025-11-24,STR001,SKU0019,49,3,49,7,True
2025-12-01,STR001,SKU0019,49,6,48,7,True
2025-12-08,STR001,SKU0019,48,5,49,7,True
2025-12-15,STR001,SKU0019,49,6,51,7,True
2025-12-22,STR001,SKU0019,51,6,51,7,True
2025-12-29,STR001,SKU0019,51,4,52,7,True
2026-01-05,STR001,SKU0019,52,5,55,7,True
2026-01-12,STR001,SKU0019,55,4,56,7,True
2026-01-19,STR001,SKU0019,56,6,58,7,True
2026-01-26,STR001,SKU0019,58,6,63,7,True
2026-02-02,STR001,SKU0019,63,4,60,7,True
2026-02-09,STR001,SKU0019,60,4,62,7,True
2026-02-16,STR001,SKU0019,62,5,61,7,True
2026-02-23,STR001,SKU0019,61,4,59,7,True
2026-03-02,STR001,SKU0019,59,4,59,7,True
2026-03-09,STR001,SKU0019,59,4,60,7,True
2026-03-16,STR001,SKU0019,60,4,58,7,True
2026-03-23,STR001,SKU0019,58,5,57,7,True
2026-03-30,STR001,SKU0019,57,4,61,7,True
2026-04-06,STR001,SKU0019,61,5,58,7,True
2026-04-13,STR001,SKU0019,58,5,58,7,True
2026-04-20,STR001,SKU0019,58,5,59,7,True
2026-04-27,STR001,SKU0019,59,4,58,7,True
2026-05-04,STR001,SKU0019,58,5,62,7,True
2026-05-11,STR001,SKU0019,62,4,63,7,True
2026-05-18,STR001,SKU0019,63,4,63,7,True
2026-05-25,STR001,SKU0019,63,4,59,7,True
2026-06-01,STR001,SKU0019,59,4,60,7,True
2026-06-08,STR001,SKU0019,60,3,60,7,True
2026-06-15,STR001,SKU0019,60,5,62,7,True
2026-06-22,STR001,SKU0019,62,4,65,7,True
2026-06-29,STR001,SKU0019,65,5,66,7,True
2026-07-06,STR001,SKU0019,66,3,65,7,True
2026-07-13,STR001,SKU0019,65,4,67,7,True
2026-07-20,STR001,SKU0019,67,5,66,7,True
2026-07-27,STR001,SKU0019,66,4,66,7,True
2026-08-03,STR001,SKU0019,66,5,66,7,True
2025-02-24,STR001,SKU0020,26,6,23,7,True
2025-03-03,STR001,SKU0020,23,6,22,7,True
2025-03-10,STR001,SKU0020,22,6,22,7,True
2025-03-17,STR001,SKU0020,22,6,20,7,True
2025-03-24,STR001,SKU0020,20,8,20,7,True
2025-03-31,STR001,SKU0020,20,7,22,7,True
2025-04-07,STR001,SKU0020,22,5,17,7,True
2025-04-14,STR001,SKU0020,17,7,15,7,True
2025-04-21,STR001,SKU0020,15,5,16,7,True
2025-04-28,STR001,SKU0020,16,9,20,7,True
2025-05-05,STR001,SKU0020,20,6,18,7,True
2025-05-12,STR001,SKU0020,18,8,21,7,True
2025-05-19,STR001,SKU0020,21,8,20,7,True
2025-05-26,STR001,SKU0020,20,6,19,7,True
2025-06-02,STR001,SKU0020,19,6,24,7,True
2025-06-09,STR001,SKU0020,24,8,28,7,True
2025-06-16,STR001,SKU0020,28,9,31,7,True
2025-06-23,STR001,SKU0020,31,9,35,7,True
2025-06-30,STR001,SKU0020,35,8,37,7,True
2025-07-07,STR001,SKU0020,37,7,39,7,True
2025-07-14,STR001,SKU0020,39,8,41,7,True
2025-07-21,STR001,SKU0020,41,5,40,7,True
2025-07-28,STR001,SKU0020,40,8,45,7,True
2025-08-04,STR001,SKU0020,45,6,45,7,True
2025-08-11,STR001,SKU0020,45,7,45,7,True
2025-08-18,STR001,SKU0020,45,7,49,7,True
2025-08-25,STR001,SKU0020,49,7,49,7,True
2025-09-01,STR001,SKU0020,49,6,48,7,True
2025-09-08,STR001,SKU0020,48,7,48,7,True
2025-09-15,STR001,SKU0020,48,14,48,7,True
2025-09-22,STR001,SKU0020,48,13,42,7,True
2025-09-29,STR001,SKU0020,42,9,41,7,True
2025-10-06,STR001,SKU0020,41,6,43,7,True
2025-10-13,STR001,SKU0020,43,6,44,7,True
2025-10-20,STR001,SKU0020,44,9,47,7,True
2025-10-27,STR001,SKU0020,47,7,48,7,True
2025-11-03,STR001,SKU0020,48,7,50,7,True
2025-11-10,STR001,SKU0020,50,8,53,7,True
2025-11-17,STR001,SKU0020,53,7,52,7,True
2025-11-24,STR001,SKU0020,52,8,54,7,True
2025-12-01,STR001,SKU0020,54,7,54,7,True
2025-12-08,STR001,SKU0020,54,9,59,7,True
2025-12-15,STR001,SKU0020,59,8,62,7,True
2025-12-22,STR001,SKU0020,62,7,65,7,True
2025-12-29,STR001,SKU0020,65,7,67,7,True
2026-01-05,STR001,SKU0020,67,8,74,7,True
2026-01-12,STR001,SKU0020,74,6,75,7,True
2026-01-19,STR001,SKU0020,75,8,70,7,True
2026-01-26,STR001,SKU0020,70,7,69,7,True
2026-02-02,STR001,SKU0020,69,7,73,7,True
2026-02-09,STR001,SKU0020,73,9,73,7,True
2026-02-16,STR001,SKU0020,73,8,74,7,True
2026-02-23,STR001,SKU0020,74,8,71,7,True
2026-03-02,STR001,SKU0020,71,6,70,7,True
2026-03-09,STR001,SKU0020,70,8,66,7,True
2026-03-16,STR001,SKU0020,66,7,62,7,True
2026-03-23,STR001,SKU0020,62,8,64,7,True
2026-03-30,STR001,SKU0020,64,6,64,7,True
2026-04-06,STR001,SKU0020,64,7,61,7,True
2026-04-13,STR001,SKU0020,61,7,64,7,True
2026-04-20,STR001,SKU0020,64,9,67,7,True
2026-04-27,STR001,SKU0020,67,8,69,7,True
2026-05-04,STR001,SKU0020,69,7,71,7,True
2026-05-11,STR001,SKU0020,71,9,73,7,True
2026-05-18,STR001,SKU0020,73,8,74,7,True
2026-05-25,STR001,SKU0020,74,8,80,7,True
2026-06-01,STR001,SKU0020,80,9,84,7,True
2026-06-08,STR001,SKU0020,84,6,81,7,True
2026-06-15,STR001,SKU0020,81,8,83,7,True
2026-06-22,STR001,SKU0020,83,9,82,7,True
2026-06-29,STR001,SKU0020,82,13,86,7,True
2026-07-06,STR001,SKU0020,86,9,84,7,True
2026-07-13,STR001,SKU0020,84,7,84,7,True
2026-07-20,STR001,SKU0020,84,7,84,7,True
2026-07-27,STR001,SKU0020,84,7,84,7,True
2026-08-03,STR001,SKU0020,84,8,87,7,True
2025-03-31,STR001,SKU0021,20,12,21,7,True
2025-04-07,STR001,SKU0021,21,12,22,7,True
2025-04-14,STR001,SKU0021,22,11,22,7,True
2025-04-21,STR001,SKU0021,22,13,26,7,True
2025-04-28,STR001,SKU0021,26,9,27,7,True
2025-05-05,STR001,SKU0021,27,12,33,7,True
2025-05-12,STR001,SKU0021,33,9,31,7,True
2025-05-19,STR001,SKU0021,31,8,25,7,True
2025-05-26,STR001,SKU0021,25,12,26,7,True
2025-06-02,STR001,SKU0021,26,13,27,7,True
2025-06-09,STR001,SKU0021,27,14,30,7,True
2025-06-16,STR001,SKU0021,30,11,26,7,True
2025-06-23,STR001,SKU0021,26,11,27,7,True
2025-06-30,STR001,SKU0021,27,10,23,7,True
2025-07-07,STR001,SKU0021,23,16,25,7,True
2025-07-14,STR001,SKU0021,25,17,28,7,True
2025-07-21,STR001,SKU0021,28,12,27,7,True
2025-07-28,STR001,SKU0021,27,10,20,7,True
2025-08-04,STR001,SKU0021,20,11,19,7,True
2025-08-11,STR001,SKU0021,19,16,21,7,True
2025-08-18,STR001,SKU0021,21,12,24,7,True
2025-08-25,STR001,SKU0021,24,10,23,7,True
2025-09-01,STR001,SKU0021,23,10,23,7,True
2025-09-08,STR001,SKU0021,23,12,24,7,True
2025-09-15,STR001,SKU0021,24,13,25,7,True
2025-09-22,STR001,SKU0021,25,13,28,7,True
2025-09-29,STR001,SKU0021,28,12,31,7,True
2025-10-06,STR001,SKU0021,31,13,32,7,True
2025-10-13,STR001,SKU0021,32,11,36,7,True
2025-10-20,STR001,SKU0021,36,13,40,7,True
2025-10-27,STR001,SKU0021,40,13,48,7,True
2025-11-03,STR001,SKU0021,48,10,50,7,True
2025-11-10,STR001,SKU0021,50,11,50,7,True
2025-11-17,STR001,SKU0021,50,13,53,7,True
2025-11-24,STR001,SKU0021,53,13,56,7,True
2025-12-01,STR001,SKU0021,56,12,62,7,True
2025-12-08,STR001,SKU0021,62,13,63,7,True
2025-12-15,STR001,SKU0021,63,11,64,7,True
2025-12-22,STR001,SKU0021,64,10,61,7,True
2025-12-29,STR001,SKU0021,61,9,61,7,True
2026-01-05,STR001,SKU0021,61,12,65,7,True
2026-01-12,STR001,SKU0021,65,13,65,7,True
2026-01-19,STR001,SKU0021,65,13,65,7,True
2026-01-26,STR001,SKU0021,65,11,69,7,True
2026-02-02,STR001,SKU0021,69,13,66,7,True
2026-02-09,STR001,SKU0021,66,12,67,7,True
2026-02-16,STR001,SKU0021,67,10,70,7,True
2026-02-23,STR001,SKU0021,70,13,76,7,True
2026-03-02,STR001,SKU0021,76,13,74,7,True
2026-03-09,STR001,SKU0021,74,12,80,7,True
2026-03-16,STR001,SKU0021,80,9,75,7,True
2026-03-23,STR001,SKU0021,75,10,75,7,True
2026-03-30,STR001,SKU0021,75,10,73,7,True
2026-04-06,STR001,SKU0021,73,13,77,7,True
2026-04-13,STR001,SKU0021,77,12,81,7,True
2026-04-20,STR001,SKU0021,81,13,83,7,True
2026-04-27,STR001,SKU0021,83,9,83,7,True
2026-05-04,STR001,SKU0021,83,14,89,7,True
2026-05-11,STR001,SKU0021,89,14,95,7,True
2026-05-18,STR001,SKU0021,95,12,89,7,True
2026-05-25,STR001,SKU0021,89,10,84,7,True
2026-06-01,STR001,SKU0021,84,14,88,7,True
2026-06-08,STR001,SKU0021,88,14,86,7,True
2026-06-15,STR001,SKU0021,86,15,86,7,True
2026-06-22,STR001,SKU0021,86,16,90,7,True
2026-06-29,STR001,SKU0021,90,16,94,7,True
2026-07-06,STR001,SKU0021,94,13,89,7,True
2026-07-13,STR001,SKU0021,89,16,93,7,True
2026-07-20,STR001,SKU0021,93,18,102,7,True
2026-07-27,STR001,SKU0021,102,11,96,7,True
2026-08-03,STR001,SKU0021,96,16,98,7,True
2025-06-09,STR001,SKU0022,17,9,19,7,True
2025-06-16,STR001,SKU0022,19,7,20,7,True
2025-06-23,STR001,SKU0022,20,9,21,7,True
2025-06-30,STR001,SKU0022,21,10,22,7,True
2025-07-07,STR001,SKU0022,22,10,26,7,True
2025-07-14,STR001,SKU0022,26,10,27,7,True
2025-07-21,STR001,SKU0022,27,9,28,7,True
2025-07-28,STR001,SKU0022,28,11,29,7,True
2025-08-04,STR001,SKU0022,29,11,31,7,True
2025-08-11,STR001,SKU0022,31,8,25,7,True
2025-08-18,STR001,SKU0022,25,11,23,7,True
2025-08-25,STR001,SKU0022,23,9,21,7,True
2025-09-01,STR001,SKU0022,21,12,30,7,True
2025-09-08,STR001,SKU0022,30,9,31,7,True
2025-09-15,STR001,SKU0022,31,8,29,7,True
2025-09-22,STR001,SKU0022,29,10,31,7,True
2025-09-29,STR001,SKU0022,31,9,29,7,True
2025-10-06,STR001,SKU0022,29,8,27,7,True
2025-10-13,STR001,SKU0022,27,11,32,7,True
2025-10-20,STR001,SKU0022,32,8,30,7,True
2025-10-27,STR001,SKU0022,30,9,33,7,True
2025-11-03,STR001,SKU0022,33,9,28,7,True
2025-11-10,STR001,SKU0022,28,11,27,7,True
2025-11-17,STR001,SKU0022,27,12,33,7,True
2025-11-24,STR001,SKU0022,33,8,32,7,True
2025-12-01,STR001,SKU0022,32,14,32,7,True
2025-12-08,STR001,SKU0022,32,16,33,7,True
2025-12-15,STR001,SKU0022,33,13,35,7,True
2025-12-22,STR001,SKU0022,35,16,40,7,True
2025-12-29,STR001,SKU0022,40,14,39,7,True
2026-01-05,STR001,SKU0022,39,13,39,7,True
2026-01-12,STR001,SKU0022,39,13,42,7,True
2026-01-19,STR001,SKU0022,42,18,42,7,True
2026-01-26,STR001,SKU0022,42,19,40,7,True
2026-02-02,STR001,SKU0022,40,11,43,7,True
2026-02-09,STR001,SKU0022,43,11,34,7,True
2026-02-16,STR001,SKU0022,34,12,37,7,True
2026-02-23,STR001,SKU0022,37,11,41,7,True
2026-03-02,STR001,SKU0022,41,10,42,7,True
2026-03-09,STR001,SKU0022,42,12,45,7,True
2026-03-16,STR001,SKU0022,45,9,42,7,True
2026-03-23,STR001,SKU0022,42,10,45,7,True
2026-03-30,STR001,SKU0022,45,11,48,7,True
2026-04-06,STR001,SKU0022,48,11,46,7,True
2026-04-13,STR001,SKU0022,46,12,51,7,True
2026-04-20,STR001,SKU0022,51,8,48,7,True
2026-04-27,STR001,SKU0022,48,9,46,7,True
2026-05-04,STR001,SKU0022,46,10,50,7,True
2026-05-11,STR001,SKU0022,50,11,50,7,True
2026-05-18,STR001,SKU0022,50,8,51,7,True
2026-05-25,STR001,SKU0022,51,10,49,7,True
2026-06-01,STR001,SKU0022,49,8,51,7,True
2026-06-08,STR001,SKU0022,51,10,53,7,True
2026-06-15,STR001,SKU0022,53,10,52,7,True
2026-06-22,STR001,SKU0022,52,19,59,7,True
2026-06-29,STR001,SKU0022,59,19,63,7,True
2026-07-06,STR001,SKU0022,63,11,64,7,True
2026-07-13,STR001,SKU0022,64,9,60,7,True
2026-07-20,STR001,SKU0022,60,12,61,7,True
2026-07-27,STR001,SKU0022,61,10,61,7,True
2026-08-03,STR001,SKU0022,61,11,68,7,True
2025-06-16,STR001,SKU0025,21,9,19,7,True
2025-06-23,STR001,SKU0025,19,10,19,7,True
2025-06-30,STR001,SKU0025,19,9,19,7,True
2025-07-07,STR001,SKU0025,19,8,22,7,True
2025-07-14,STR001,SKU0025,22,10,23,7,True
2025-07-21,STR001,SKU0025,23,9,23,7,True
2025-07-28,STR001,SKU0025,23,7,22,7,True
2025-08-04,STR001,SKU0025,22,10,26,7,True
2025-08-11,STR001,SKU0025,26,9,21,7,True
2025-08-18,STR001,SKU0025,21,10,21,7,True
2025-08-25,STR001,SKU0025,21,7,21,7,True
2025-09-01,STR001,SKU0025,21,10,24,7,True
2025-09-08,STR001,SKU0025,24,10,25,7,True
2025-09-15,STR001,SKU0025,25,8,26,7,True
2025-09-22,STR001,SKU0025,26,7,21,7,True
2025-09-29,STR001,SKU0025,21,9,19,7,True
2025-10-06,STR001,SKU0025,19,10,18,7,True
2025-10-13,STR001,SKU0025,18,11,19,7,True
2025-10-20,STR001,SKU0025,19,11,21,7,True
2025-10-27,STR001,SKU0025,21,10,22,7,True
2025-11-03,STR001,SKU0025,22,7,19,7,True
2025-11-10,STR001,SKU0025,19,7,17,7,True
2025-11-17,STR001,SKU0025,17,7,14,7,True
2025-11-24,STR001,SKU0025,14,8,17,7,True
2025-12-01,STR001,SKU0025,17,11,24,7,True
2025-12-08,STR001,SKU0025,24,10,28,7,True
2025-12-15,STR001,SKU0025,28,11,32,7,True
2025-12-22,STR001,SKU0025,32,7,26,7,True
2025-12-29,STR001,SKU0025,26,7,23,7,True
2026-01-05,STR001,SKU0025,23,9,24,7,True
2026-01-12,STR001,SKU0025,24,10,25,7,True
2026-01-19,STR001,SKU0025,25,10,25,7,True
2026-01-26,STR001,SKU0025,25,7,24,7,True
2026-02-02,STR001,SKU0025,24,8,22,7,True
2026-02-09,STR001,SKU0025,22,9,24,7,True
2026-02-16,STR001,SKU0025,24,11,27,7,True
2026-02-23,STR001,SKU0025,27,11,25,7,True
2026-03-02,STR001,SKU0025,25,10,29,7,True
2026-03-09,STR001,SKU0025,29,9,33,7,True
2026-03-16,STR001,SKU0025,33,11,32,7,True
2026-03-23,STR001,SKU0025,32,9,37,7,True
2026-03-30,STR001,SKU0025,37,7,32,7,True
2026-04-06,STR001,SKU0025,32,8,32,7,True
2026-04-13,STR001,SKU0025,32,9,34,7,True
2026-04-20,STR001,SKU0025,34,10,41,7,True
2026-04-27,STR001,SKU0025,41,7,44,7,True
2026-05-04,STR001,SKU0025,44,11,49,7,True
2026-05-11,STR001,SKU0025,49,8,44,7,True
2026-05-18,STR001,SKU0025,44,9,45,7,True
2026-05-25,STR001,SKU0025,45,10,44,7,True
2026-06-01,STR001,SKU0025,44,9,40,7,True
2026-06-08,STR001,SKU0025,40,8,36,7,True
2026-06-15,STR001,SKU0025,36,9,34,7,True
2026-06-22,STR001,SKU0025,34,7,36,7,True
2026-06-29,STR001,SKU0025,36,10,38,7,True
2026-07-06,STR001,SKU0025,38,8,38,7,True
2026-07-13,STR001,SKU0025,38,7,35,7,True
2026-07-20,STR001,SKU0025,35,9,35,7,True
2026-07-27,STR001,SKU0025,35,11,38,7,True
2026-08-03,STR001,SKU0025,38,9,35,7,True
2025-06-09,STR001,SKU0028,12,10,12,7,True
2025-06-16,STR001,SKU0028,12,14,18,7,True
2025-06-23,STR001,SKU0028,18,15,16,7,True
2025-06-30,STR001,SKU0028,16,10,19,7,True
2025-07-07,STR001,SKU0028,19,11,17,7,True
2025-07-14,STR001,SKU0028,17,12,25,7,True
2025-07-21,STR001,SKU0028,25,11,26,7,True
2025-07-28,STR001,SKU0028,26,12,25,7,True
2025-08-04,STR001,SKU0028,25,15,27,7,True
2025-08-11,STR001,SKU0028,27,11,30,7,True
2025-08-18,STR001,SKU0028,30,16,32,7,True
2025-08-25,STR001,SKU0028,32,10,32,7,True
2025-09-01,STR001,SKU0028,32,8,33,7,True
2025-09-08,STR001,SKU0028,33,10,31,7,True
2025-09-15,STR001,SKU0028,31,12,36,7,True
2025-09-22,STR001,SKU0028,36,11,38,7,True
2025-09-29,STR001,SKU0028,38,10,36,7,True
2025-10-06,STR001,SKU0028,36,12,39,7,True
2025-10-13,STR001,SKU0028,39,10,37,7,True
2025-10-20,STR001,SKU0028,37,12,36,7,True
2025-10-27,STR001,SKU0028,36,8,36,7,True
2025-11-03,STR001,SKU0028,36,10,36,7,True
2025-11-10,STR001,SKU0028,36,12,38,7,True
2025-11-17,STR001,SKU0028,38,12,42,7,True
2025-11-24,STR001,SKU0028,42,11,45,7,True
2025-12-01,STR001,SKU0028,45,12,45,7,True
2025-12-08,STR001,SKU0028,45,9,49,7,True
2025-12-15,STR001,SKU0028,49,12,51,7,True
2025-12-22,STR001,SKU0028,51,11,55,7,True
2025-12-29,STR001,SKU0028,55,10,55,7,True
2026-01-05,STR001,SKU0028,55,13,57,7,True
2026-01-12,STR001,SKU0028,57,10,56,7,True
2026-01-19,STR001,SKU0028,56,9,52,7,True
2026-01-26,STR001,SKU0028,52,11,61,7,True
2026-02-02,STR001,SKU0028,61,9,60,7,True
2026-02-09,STR001,SKU0028,60,9,53,7,True
2026-02-16,STR001,SKU0028,53,11,58,7,True
2026-02-23,STR001,SKU0028,58,12,59,7,True
2026-03-02,STR001,SKU0028,59,11,57,7,True
2026-03-09,STR001,SKU0028,57,10,52,7,True
2026-03-16,STR001,SKU0028,52,12,41,7,True
2026-03-23,STR001,SKU0028,41,12,38,7,True
2026-03-30,STR001,SKU0028,38,9,41,7,True
2026-04-06,STR001,SKU0028,41,9,42,7,True
2026-04-13,STR001,SKU0028,42,11,43,7,True
2026-04-20,STR001,SKU0028,43,13,50,7,True
2026-04-27,STR001,SKU0028,50,11,52,7,True
2026-05-04,STR001,SKU0028,52,13,54,7,True
2026-05-11,STR001,SKU0028,54,11,57,7,True
2026-05-18,STR001,SKU0028,57,9,55,7,True
2026-05-25,STR001,SKU0028,55,10,57,7,True
2026-06-01,STR001,SKU0028,57,14,57,7,True
2026-06-08,STR001,SKU0028,57,11,54,7,True
2026-06-15,STR001,SKU0028,54,11,54,7,True
2026-06-22,STR001,SKU0028,54,16,64,7,True
2026-06-29,STR001,SKU0028,64,16,67,7,True
2026-07-06,STR001,SKU0028,67,16,70,7,True
2026-07-13,STR001,SKU0028,70,11,66,7,True
2026-07-20,STR001,SKU0028,66,14,59,7,True
2026-07-27,STR001,SKU0028,59,13,56,7,True
2026-08-03,STR001,SKU0028,56,15,52,7,True
2025-05-12,STR001,SKU0029,27,4,26,7,True
2025-05-19,STR001,SKU0029,26,5,27,7,True
2025-05-26,STR001,SKU0029,27,4,24,7,True
2025-06-02,STR001,SKU0029,24,6,28,7,True
2025-06-09,STR001,SKU0029,28,4,31,7,True
2025-06-16,STR001,SKU0029,31,5,34,7,True
2025-06-23,STR001,SKU0029,34,6,38,7,True
2025-06-30,STR001,SKU0029,38,6,41,7,True
2025-07-07,STR001,SKU0029,41,5,44,7,True
2025-07-14,STR001,SKU0029,44,4,44,7,True
2025-07-21,STR001,SKU0029,44,4,43,7,True
2025-07-28,STR001,SKU0029,43,6,46,7,True
2025-08-04,STR001,SKU0029,46,6,45,7,True
2025-08-11,STR001,SKU0029,45,6,48,7,True
2025-08-18,STR001,SKU0029,48,8,49,7,True
2025-08-25,STR001,SKU0029,49,11,48,7,True
2025-09-01,STR001,SKU0029,48,4,49,7,True
2025-09-08,STR001,SKU0029,49,6,51,7,True
2025-09-15,STR001,SKU0029,51,4,51,7,True
2025-09-22,STR001,SKU0029,51,6,55,7,True
2025-09-29,STR001,SKU0029,55,4,54,7,True
2025-10-06,STR001,SKU0029,54,6,56,7,True
2025-10-13,STR001,SKU0029,56,4,52,7,True
2025-10-20,STR001,SKU0029,52,5,53,7,True
2025-10-27,STR001,SKU0029,53,6,55,7,True
2025-11-03,STR001,SKU0029,55,4,54,7,True
2025-11-10,STR001,SKU0029,54,6,54,7,True
2025-11-17,STR001,SKU0029,54,6,58,7,True
2025-11-24,STR001,SKU0029,58,5,55,7,True
2025-12-01,STR001,SKU0029,55,5,53,7,True
2025-12-08,STR001,SKU0029,53,7,54,7,True
2025-12-15,STR001,SKU0029,54,6,52,7,True
2025-12-22,STR001,SKU0029,52,8,54,7,True
2025-12-29,STR001,SKU0029,54,8,58,7,True
2026-01-05,STR001,SKU0029,58,8,61,7,True
2026-01-12,STR001,SKU0029,61,5,62,7,True
2026-01-19,STR001,SKU0029,62,6,63,7,True
2026-01-26,STR001,SKU0029,63,7,61,7,True
2026-02-02,STR001,SKU0029,61,7,60,7,True
2026-02-09,STR001,SKU0029,60,5,62,7,True
2026-02-16,STR001,SKU0029,62,8,63,7,True
2026-02-23,STR001,SKU0029,63,7,65,7,True
2026-03-02,STR001,SKU0029,65,6,63,7,True
2026-03-09,STR001,SKU0029,63,6,63,7,True
2026-03-16,STR001,SKU0029,63,5,67,7,True
2026-03-23,STR001,SKU0029,67,4,64,7,True
2026-03-30,STR001,SKU0029,64,5,60,7,True
2026-04-06,STR001,SKU0029,60,5,59,7,True
2026-04-13,STR001,SKU0029,59,5,57,7,True
2026-04-20,STR001,SKU0029,57,6,58,7,True
2026-04-27,STR001,SKU0029,58,6,61,7,True
2026-05-04,STR001,SKU0029,61,5,63,7,True
2026-05-11,STR001,SKU0029,63,4,61,7,True
2026-05-18,STR001,SKU0029,61,4,62,7,True
2026-05-25,STR001,SKU0029,62,6,61,7,True
2026-06-01,STR001,SKU0029,61,5,60,7,True
2026-06-08,STR001,SKU0029,60,6,61,7,True
2026-06-15,STR001,SKU0029,61,4,57,7,True
2026-06-22,STR001,SKU0029,57,5,58,7,True
2026-06-29,STR001,SKU0029,58,7,52,7,True
2026-07-06,STR001,SKU0029,52,7,41,7,True
2026-07-13,STR001,SKU0029,41,5,44,7,True
2026-07-20,STR001,SKU0029,44,4,45,7,True
