delivery_event_id,po_line_id,purchase_order_id,supplier_id,product_id,destination_store_id,order_date,expected_delivery_date,actual_delivery_date,ordered_units,received_units,line_status
DEV0000227,POL000194,PO00039,SUP006,SKU0005,STR015,2025-03-28,2025-04-07,2025-04-11,80,80,Complete
DEV0000228,POL000195,PO00039,SUP005,SKU0008,STR022,2025-03-28,2025-04-07,2025-04-05,91,91,Complete
DEV0000229,POL000196,PO00040,SUP011,SKU0011,STR005,2025-03-28,2025-04-07,2025-04-07,115,115,Complete
DEV0000230,POL000197,PO00040,SUP005,SKU0014,STR012,2025-03-28,2025-04-07,2025-04-07,24,24,Complete
DEV0000231,POL000198,PO00040,SUP004,SKU0017,STR019,2025-03-28,2025-04-07,2025-04-06,75,75,Complete
DEV0000232,POL000199,PO00040,SUP010,SKU0020,STR002,2025-03-28,2025-04-07,2025-04-06,101,101,Complete
DEV0000233,POL000200,PO00040,SUP009,SKU0023,STR009,2025-03-28,2025-04-07,2025-04-07,122,122,Complete
DEV0000234,POL000201,PO00041,SUP003,SKU0026,STR016,2025-03-28,2025-04-07,2025-04-04,105,57,Complete
DEV0000235,POL000201,PO00041,SUP003,SKU0026,STR016,2025-03-28,2025-04-07,2025-04-05,105,48,Complete
DEV0000236,POL000202,PO00041,SUP002,SKU0029,STR023,2025-03-28,2025-04-07,2025-04-07,28,28,Complete
DEV0000237,POL000203,PO00041,SUP008,SKU0032,STR006,2025-03-28,2025-04-07,2025-04-04,108,66,Complete
DEV0000238,POL000203,PO00041,SUP008,SKU0032,STR006,2025-03-28,2025-04-07,2025-04-05,108,42,Complete
DEV0000239,POL000204,PO00041,SUP002,SKU0035,STR013,2025-03-28,2025-04-07,2025-04-07,137,137,Complete
DEV0000240,POL000205,PO00041,SUP001,SKU0038,STR020,2025-03-28,2025-04-07,2025-04-05,114,114,Complete
DEV0000241,POL000206,PO00042,SUP007,SKU0041,STR003,2025-03-28,2025-04-07,2025-04-06,51,26,Complete
DEV0000242,POL000206,PO00042,SUP007,SKU0041,STR003,2025-03-28,2025-04-07,2025-04-07,51,25,Complete
DEV0000243,POL000207,PO00042,SUP006,SKU0044,STR010,2025-03-28,2025-04-07,2025-04-07,129,129,Complete
DEV0000244,POL000208,PO00042,SUP012,SKU0047,STR017,2025-03-28,2025-04-07,2025-04-05,66,66,Complete
DEV0000245,POL000209,PO00042,SUP011,SKU0050,STR024,2025-03-28,2025-04-07,2025-04-07,51,51,Complete
DEV0000246,POL000210,PO00042,SUP005,SKU0053,STR007,2025-03-28,2025-04-07,2025-04-04,63,40,Complete
DEV0000247,POL000210,PO00042,SUP005,SKU0053,STR007,2025-03-28,2025-04-07,2025-04-05,63,23,Complete
DEV0000248,POL000211,PO00043,SUP011,SKU0056,STR014,2025-03-28,2025-04-07,2025-04-06,125,125,Complete
DEV0000249,POL000212,PO00043,SUP010,SKU0059,STR021,2025-03-28,2025-04-07,2025-04-05,31,31,Complete
DEV0000250,POL000213,PO00043,SUP004,SKU0062,STR004,2025-03-28,2025-04-07,2025-04-07,54,54,Complete
DEV0000251,POL000214,PO00043,SUP003,SKU0065,STR011,2025-03-28,2025-04-07,2025-04-07,113,113,Complete
DEV0000252,POL000215,PO00043,SUP009,SKU0068,STR018,2025-03-28,2025-04-07,2025-04-07,61,61,Complete
DEV0000253,POL000216,PO00044,SUP008,SKU0071,STR001,2025-03-28,2025-04-07,2025-04-07,40,37,Partially Received
DEV0000254,POL000217,PO00044,SUP002,SKU0074,STR008,2025-03-28,2025-04-07,2025-04-06,31,31,Complete
DEV0000255,POL000218,PO00044,SUP008,SKU0077,STR015,2025-03-28,2025-04-07,2025-04-05,99,99,Complete
DEV0000256,POL000219,PO00044,SUP007,SKU0080,STR022,2025-03-28,2025-04-07,2025-04-12,45,45,Complete
DEV0000257,POL000220,PO00044,SUP001,SKU0083,STR005,2025-03-28,2025-04-07,2025-04-05,44,44,Complete
DEV0000258,POL000221,PO00045,SUP012,SKU0086,STR012,2025-03-28,2025-04-07,2025-04-06,51,51,Complete
DEV0000259,POL000222,PO00045,SUP006,SKU0089,STR019,2025-03-28,2025-04-07,2025-04-06,54,54,Complete
DEV0000260,POL000223,PO00045,SUP005,SKU0092,STR002,2025-03-28,2025-04-07,2025-04-05,69,63,Partially Received
DEV0000261,POL000224,PO00045,SUP011,SKU0095,STR009,2025-03-28,2025-04-07,2025-04-06,85,85,Complete
DEV0000262,POL000225,PO00045,SUP006,SKU0001,STR016,2025-04-04,2025-04-14,2025-04-14,70,70,Complete
DEV0000263,POL000226,PO00046,SUP012,SKU0004,STR023,2025-04-04,2025-04-14,2025-04-14,81,81,Complete
DEV0000264,POL000227,PO00046,SUP006,SKU0007,STR006,2025-04-04,2025-04-14,2025-04-12,48,48,Complete
DEV0000265,POL000228,PO00046,SUP005,SKU0010,STR013,2025-04-04,2025-04-14,2025-04-12,123,123,Complete
DEV0000266,POL000229,PO00046,SUP011,SKU0013,STR020,2025-04-04,2025-04-14,2025-04-13,70,70,Complete
DEV0000267,POL000230,PO00046,SUP010,SKU0016,STR003,2025-04-04,2025-04-14,2025-04-13,78,78,Complete
DEV0000268,POL000231,PO00047,SUP004,SKU0019,STR010,2025-04-04,2025-04-14,2025-04-13,51,38,Complete
DEV0000269,POL000231,PO00047,SUP004,SKU0019,STR010,2025-04-04,2025-04-14,2025-04-14,51,13,Complete
DEV0000270,POL000232,PO00047,SUP003,SKU0022,STR017,2025-04-04,2025-04-14,2025-04-13,97,55,Complete
DEV0000271,POL000232,PO00047,SUP003,SKU0022,STR017,2025-04-04,2025-04-14,2025-04-14,97,42,Complete
DEV0000272,POL000233,PO00047,SUP009,SKU0025,STR024,2025-04-04,2025-04-14,2025-04-12,66,66,Complete
DEV0000273,POL000234,PO00047,SUP003,SKU0028,STR007,2025-04-04,2025-04-14,2025-04-13,106,106,Complete
DEV0000274,POL000235,PO00047,SUP002,SKU0031,STR014,2025-04-04,2025-04-14,2025-04-12,136,136,Complete
DEV0000275,POL000236,PO00048,SUP008,SKU0034,STR021,2025-04-04,2025-04-14,2025-04-13,60,60,Complete
DEV0000276,POL000237,PO00048,SUP007,SKU0037,STR004,2025-04-04,2025-04-14,2025-04-13,69,69,Complete
DEV0000277,POL000238,PO00048,SUP001,SKU0040,STR011,2025-04-04,2025-04-14,2025-04-12,90,62,Complete
DEV0000278,POL000238,PO00048,SUP001,SKU0040,STR011,2025-04-04,2025-04-14,2025-04-13,90,28,Complete
DEV0000279,POL000239,PO00048,SUP012,SKU0043,STR018,2025-04-04,2025-04-14,2025-04-12,25,25,Complete
DEV0000280,POL000240,PO00048,SUP006,SKU0046,STR001,2025-04-04,2025-04-14,2025-04-12,58,58,Complete
DEV0000281,POL000241,PO00049,SUP012,SKU0049,STR008,2025-04-04,2025-04-14,2025-04-12,50,50,Complete
DEV0000282,POL000242,PO00049,SUP011,SKU0052,STR015,2025-04-04,2025-04-14,2025-04-12,66,66,Complete
DEV0000283,POL000243,PO00049,SUP005,SKU0055,STR022,2025-04-04,2025-04-14,2025-04-12,83,83,Complete
DEV0000284,POL000244,PO00049,SUP004,SKU0058,STR005,2025-04-04,2025-04-14,2025-04-14,42,42,Complete
DEV0000285,POL000245,PO00049,SUP010,SKU0061,STR012,2025-04-04,2025-04-14,2025-04-12,33,33,Complete
DEV0000286,POL000246,PO00050,SUP009,SKU0064,STR019,2025-04-04,2025-04-14,2025-04-12,128,128,Complete
DEV0000287,POL000247,PO00050,SUP003,SKU0067,STR002,2025-04-04,2025-04-14,2025-04-14,81,81,Complete
DEV0000288,POL000248,PO00050,SUP009,SKU0070,STR009,2025-04-04,2025-04-14,2025-04-14,30,30,Complete
DEV0000289,POL000249,PO00050,SUP008,SKU0073,STR016,2025-04-04,2025-04-14,2025-04-12,68,68,Complete
DEV0000290,POL000250,PO00050,SUP002,SKU0076,STR023,2025-04-04,2025-04-14,2025-04-12,120,120,Complete
DEV0000291,POL000251,PO00051,SUP001,SKU0079,STR006,2025-04-04,2025-04-14,2025-04-12,34,34,Complete
DEV0000292,POL000252,PO00051,SUP007,SKU0082,STR013,2025-04-04,2025-04-14,2025-04-13,118,118,Complete
DEV0000293,POL000253,PO00051,SUP006,SKU0085,STR020,2025-04-04,2025-04-14,2025-04-14,87,78,Partially Received
DEV0000294,POL000254,PO00051,SUP012,SKU0088,STR003,2025-04-04,2025-04-14,2025-04-12,40,40,Complete
DEV0000295,POL000255,PO00051,SUP006,SKU0091,STR010,2025-04-04,2025-04-14,2025-04-13,140,60,Partially Received
DEV0000296,POL000255,PO00051,SUP006,SKU0091,STR010,2025-04-04,2025-04-14,2025-04-14,140,55,Partially Received
DEV0000297,POL000256,PO00052,SUP005,SKU0094,STR017,2025-04-04,2025-04-14,2025-04-14,59,59,Complete
DEV0000298,POL000257,PO00052,SUP006,SKU0003,STR024,2025-04-11,2025-04-21,2025-04-23,47,47,Complete
DEV0000299,POL000258,PO00052,SUP012,SKU0006,STR007,2025-04-11,2025-04-21,2025-04-19,33,33,Complete
DEV0000300,POL000259,PO00052,SUP011,SKU0009,STR014,2025-04-11,2025-04-21,2025-04-19,95,95,Complete
DEV0000301,POL000260,PO00052,SUP005,SKU0012,STR021,2025-04-11,2025-04-21,2025-04-20,86,86,Complete
DEV0000302,POL000261,PO00053,SUP004,SKU0015,STR004,2025-04-11,2025-04-21,2025-04-19,64,64,Complete
DEV0000303,POL000262,PO00053,SUP010,SKU0018,STR011,2025-04-11,2025-04-21,2025-04-19,100,100,Complete
DEV0000304,POL000263,PO00053,SUP004,SKU0021,STR018,2025-04-11,2025-04-21,2025-04-19,99,99,Complete
DEV0000305,POL000264,PO00053,SUP003,SKU0024,STR001,2025-04-11,2025-04-21,2025-04-21,117,117,Complete
DEV0000306,POL000265,PO00053,SUP009,SKU0027,STR008,2025-04-11,2025-04-21,2025-04-20,56,56,Complete
DEV0000307,POL000266,PO00054,SUP008,SKU0030,STR015,2025-04-11,2025-04-21,2025-04-19,77,77,Complete
DEV0000308,POL000267,PO00054,SUP002,SKU0033,STR022,2025-04-11,2025-04-21,2025-04-21,86,86,Complete
DEV0000309,POL000268,PO00054,SUP001,SKU0036,STR005,2025-04-11,2025-04-21,2025-04-21,74,74,Complete
DEV0000310,POL000269,PO00054,SUP007,SKU0039,STR012,2025-04-11,2025-04-21,2025-04-18,87,41,Complete
DEV0000311,POL000269,PO00054,SUP007,SKU0039,STR012,2025-04-11,2025-04-21,2025-04-19,87,46,Complete
DEV0000312,POL000270,PO00054,SUP001,SKU0042,STR019,2025-04-11,2025-04-21,2025-04-19,48,48,Complete
DEV0000313,POL000271,PO00055,SUP012,SKU0045,STR002,2025-04-11,2025-04-21,2025-04-20,30,30,Complete
DEV0000314,POL000272,PO00055,SUP006,SKU0048,STR009,2025-04-11,2025-04-21,2025-04-21,102,102,Complete
DEV0000315,POL000273,PO00055,SUP005,SKU0051,STR016,2025-04-11,2025-04-21,2025-04-19,24,24,Complete
DEV0000316,POL000274,PO00055,SUP011,SKU0054,STR023,2025-04-11,2025-04-21,2025-04-21,67,67,Complete
DEV0000317,POL000275,PO00055,SUP010,SKU0057,STR006,2025-04-11,2025-04-21,2025-04-21,76,76,Complete
DEV0000318,POL000276,PO00056,SUP004,SKU0060,STR013,2025-04-11,2025-04-21,2025-04-20,28,28,Complete
DEV0000319,POL000277,PO00056,SUP010,SKU0063,STR020,2025-04-11,2025-04-21,2025-04-21,49,49,Complete
DEV0000320,POL000278,PO00056,SUP009,SKU0066,STR003,2025-04-11,2025-04-21,2025-04-18,68,34,Complete
DEV0000321,POL000278,PO00056,SUP009,SKU0066,STR003,2025-04-11,2025-04-21,2025-04-19,68,34,Complete
DEV0000322,POL000279,PO00056,SUP003,SKU0069,STR010,2025-04-11,2025-04-21,2025-04-20,89,89,Complete
DEV0000323,POL000280,PO00056,SUP002,SKU0072,STR017,2025-04-11,2025-04-21,2025-04-19,80,80,Complete
DEV0000324,POL000281,PO00057,SUP008,SKU0075,STR024,2025-04-11,2025-04-21,2025-04-19,90,49,Complete
DEV0000325,POL000281,PO00057,SUP008,SKU0075,STR024,2025-04-11,2025-04-21,2025-04-20,90,41,Complete
DEV0000326,POL000282,PO00057,SUP007,SKU0078,STR007,2025-04-11,2025-04-21,2025-04-19,133,133,Complete
DEV0000327,POL000283,PO00057,SUP001,SKU0081,STR014,2025-04-11,2025-04-21,2025-04-20,53,53,Complete
DEV0000328,POL000284,PO00057,SUP007,SKU0084,STR021,2025-04-11,2025-04-21,2025-04-20,83,83,Complete
DEV0000329,POL000285,PO00057,SUP006,SKU0087,STR004,2025-04-11,2025-04-21,2025-04-20,50,50,Complete
DEV0000330,POL000286,PO00058,SUP012,SKU0090,STR011,2025-04-11,2025-04-21,2025-04-20,97,51,Complete
DEV0000331,POL000286,PO00058,SUP012,SKU0090,STR011,2025-04-11,2025-04-21,2025-04-21,97,46,Complete
DEV0000332,POL000287,PO00058,SUP011,SKU0093,STR018,2025-04-11,2025-04-21,2025-04-20,28,28,Complete
DEV0000333,POL000288,PO00058,SUP005,SKU0096,STR001,2025-04-11,2025-04-21,2025-04-21,122,122,Complete
DEV0000334,POL000289,PO00058,SUP012,SKU0002,STR008,2025-04-18,2025-04-28,2025-04-26,90,90,Complete
DEV0000335,POL000290,PO00058,SUP006,SKU0005,STR015,2025-04-18,2025-04-28,2025-04-26,63,63,Complete
DEV0000336,POL000291,PO00059,SUP005,SKU0008,STR022,2025-04-18,2025-04-28,2025-04-28,130,130,Complete
DEV0000337,POL000292,PO00059,SUP011,SKU0011,STR005,2025-04-18,2025-04-28,2025-04-27,24,24,Complete
DEV0000338,POL000293,PO00059,SUP005,SKU0014,STR012,2025-04-18,2025-04-28,2025-04-27,61,61,Complete
DEV0000339,POL000294,PO00059,SUP004,SKU0017,STR019,2025-04-18,2025-04-28,2025-04-27,64,64,Complete
DEV0000340,POL000295,PO00059,SUP010,SKU0020,STR002,2025-04-18,2025-04-28,2025-04-28,125,125,Complete
DEV0000341,POL000296,PO00060,SUP009,SKU0023,STR009,2025-04-18,2025-04-28,2025-04-26,93,49,Complete
DEV0000342,POL000296,PO00060,SUP009,SKU0023,STR009,2025-04-18,2025-04-28,2025-04-27,93,44,Complete
DEV0000343,POL000297,PO00060,SUP003,SKU0026,STR016,2025-04-18,2025-04-28,2025-04-28,90,90,Complete
DEV0000344,POL000298,PO00060,SUP002,SKU0029,STR023,2025-04-18,2025-04-28,2025-04-27,99,99,Complete
DEV0000345,POL000299,PO00060,SUP008,SKU0032,STR006,2025-04-18,2025-04-28,2025-04-28,77,77,Complete
DEV0000346,POL000300,PO00060,SUP002,SKU0035,STR013,2025-04-18,2025-04-28,2025-04-28,36,32,Partially Received
DEV0000347,POL000301,PO00061,SUP001,SKU0038,STR020,2025-04-18,2025-04-28,2025-04-28,114,114,Complete
DEV0000348,POL000302,PO00061,SUP007,SKU0041,STR003,2025-04-18,2025-04-28,2025-04-28,137,137,Complete
DEV0000349,POL000303,PO00061,SUP006,SKU0044,STR010,2025-04-18,2025-04-28,2025-04-30,67,67,Complete
DEV0000350,POL000304,PO00061,SUP012,SKU0047,STR017,2025-04-18,2025-04-28,2025-04-28,71,71,Complete
DEV0000351,POL000305,PO00061,SUP011,SKU0050,STR024,2025-04-18,2025-04-28,2025-04-28,89,89,Complete
DEV0000352,POL000306,PO00062,SUP005,SKU0053,STR007,2025-04-18,2025-04-28,2025-04-28,83,64,Partially Received
DEV0000353,POL000307,PO00062,SUP011,SKU0056,STR014,2025-04-18,2025-04-28,2025-04-28,82,82,Complete
DEV0000354,POL000308,PO00062,SUP010,SKU0059,STR021,2025-04-18,2025-04-28,2025-04-26,94,94,Complete
DEV0000355,POL000309,PO00062,SUP004,SKU0062,STR004,2025-04-18,2025-04-28,2025-04-28,112,112,Complete
DEV0000356,POL000310,PO00062,SUP003,SKU0065,STR011,2025-04-18,2025-04-28,2025-04-27,49,49,Complete
DEV0000357,POL000311,PO00063,SUP009,SKU0068,STR018,2025-04-18,2025-04-28,2025-04-28,69,69,Complete
DEV0000358,POL000312,PO00063,SUP008,SKU0071,STR001,2025-04-18,2025-04-28,2025-04-26,138,138,Complete
DEV0000359,POL000313,PO00063,SUP002,SKU0074,STR008,2025-04-18,2025-04-28,2025-04-26,139,139,Complete
DEV0000360,POL000314,PO00063,SUP008,SKU0077,STR015,2025-04-18,2025-04-28,2025-04-28,122,108,Partially Received
DEV0000361,POL000315,PO00063,SUP007,SKU0080,STR022,2025-04-18,2025-04-28,2025-04-26,74,74,Complete
DEV0000362,POL000316,PO00064,SUP001,SKU0083,STR005,2025-04-18,2025-04-28,2025-04-26,40,40,Complete
DEV0000363,POL000317,PO00064,SUP012,SKU0086,STR012,2025-04-18,2025-04-28,2025-04-27,99,99,Complete
DEV0000364,POL000318,PO00064,SUP006,SKU0089,STR019,2025-04-18,2025-04-28,2025-04-26,104,96,Partially Received
DEV0000365,POL000319,PO00064,SUP005,SKU0092,STR002,2025-04-18,2025-04-28,2025-04-26,34,34,Complete
DEV0000366,POL000320,PO00064,SUP011,SKU0095,STR009,2025-04-18,2025-04-28,2025-04-28,82,82,Complete
DEV0000367,POL000321,PO00065,SUP006,SKU0001,STR016,2025-04-25,2025-05-05,2025-05-03,66,66,Complete
DEV0000368,POL000322,PO00065,SUP012,SKU0004,STR023,2025-04-25,2025-05-05,2025-05-04,104,55,Complete
DEV0000369,POL000322,PO00065,SUP012,SKU0004,STR023,2025-04-25,2025-05-05,2025-05-05,104,49,Complete
DEV0000370,POL000323,PO00065,SUP006,SKU0007,STR006,2025-04-25,2025-05-05,2025-05-10,50,50,Complete
DEV0000371,POL000324,PO00065,SUP005,SKU0010,STR013,2025-04-25,2025-05-05,2025-05-02,136,93,Complete
DEV0000372,POL000324,PO00065,SUP005,SKU0010,STR013,2025-04-25,2025-05-05,2025-05-03,136,43,Complete
DEV0000373,POL000325,PO00065,SUP011,SKU0013,STR020,2025-04-25,2025-05-05,2025-05-04,104,104,Complete
DEV0000374,POL000326,PO00066,SUP010,SKU0016,STR003,2025-04-25,2025-05-05,2025-05-04,117,117,Complete
DEV0000375,POL000327,PO00066,SUP004,SKU0019,STR010,2025-04-25,2025-05-05,2025-05-04,104,68,Complete
DEV0000376,POL000327,PO00066,SUP004,SKU0019,STR010,2025-04-25,2025-05-05,2025-05-05,104,36,Complete
DEV0000377,POL000328,PO00066,SUP003,SKU0022,STR017,2025-04-25,2025-05-05,2025-05-02,117,69,Complete
DEV0000378,POL000328,PO00066,SUP003,SKU0022,STR017,2025-04-25,2025-05-05,2025-05-03,117,48,Complete
DEV0000379,POL000329,PO00066,SUP009,SKU0025,STR024,2025-04-25,2025-05-05,2025-05-03,129,129,Complete
DEV0000380,POL000330,PO00066,SUP003,SKU0028,STR007,2025-04-25,2025-05-05,2025-05-03,96,96,Complete
DEV0000381,POL000331,PO00067,SUP002,SKU0031,STR014,2025-04-25,2025-05-05,2025-05-09,108,108,Complete
DEV0000382,POL000332,PO00067,SUP008,SKU0034,STR021,2025-04-25,2025-05-05,2025-05-03,79,79,Complete
DEV0000383,POL000333,PO00067,SUP007,SKU0037,STR004,2025-04-25,2025-05-05,2025-05-03,36,36,Complete
DEV0000384,POL000334,PO00067,SUP001,SKU0040,STR011,2025-04-25,2025-05-05,2025-05-03,107,107,Complete
DEV0000385,POL000335,PO00067,SUP012,SKU0043,STR018,2025-04-25,2025-05-05,2025-05-04,89,89,Complete
DEV0000386,POL000336,PO00068,SUP006,SKU0046,STR001,2025-04-25,2025-05-05,2025-05-05,35,35,Complete
DEV0000387,POL000337,PO00068,SUP012,SKU0049,STR008,2025-04-25,2025-05-05,2025-05-03,47,47,Complete
DEV0000388,POL000338,PO00068,SUP011,SKU0052,STR015,2025-04-25,2025-05-05,2025-05-03,28,28,Complete
DEV0000389,POL000339,PO00068,SUP005,SKU0055,STR022,2025-04-25,2025-05-05,2025-05-03,112,56,Complete
DEV0000390,POL000339,PO00068,SUP005,SKU0055,STR022,2025-04-25,2025-05-05,2025-05-04,112,56,Complete
DEV0000391,POL000340,PO00068,SUP004,SKU0058,STR005,2025-04-25,2025-05-05,2025-05-05,104,104,Complete
DEV0000392,POL000341,PO00069,SUP010,SKU0061,STR012,2025-04-25,2025-05-05,2025-05-03,78,78,Complete
DEV0000393,POL000342,PO00069,SUP009,SKU0064,STR019,2025-04-25,2025-05-05,2025-05-04,95,95,Complete
DEV0000394,POL000343,PO00069,SUP003,SKU0067,STR002,2025-04-25,2025-05-05,2025-05-05,29,29,Complete
DEV0000395,POL000344,PO00069,SUP009,SKU0070,STR009,2025-04-25,2025-05-05,2025-05-04,78,53,Complete
DEV0000396,POL000344,PO00069,SUP009,SKU0070,STR009,2025-04-25,2025-05-05,2025-05-05,78,25,Complete
DEV0000397,POL000345,PO00069,SUP008,SKU0073,STR016,2025-04-25,2025-05-05,2025-05-04,98,98,Complete
DEV0000398,POL000346,PO00070,SUP002,SKU0076,STR023,2025-04-25,2025-05-05,2025-05-03,72,72,Complete
DEV0000399,POL000347,PO00070,SUP001,SKU0079,STR006,2025-04-25,2025-05-05,2025-05-05,45,45,Complete
DEV0000400,POL000348,PO00070,SUP007,SKU0082,STR013,2025-04-25,2025-05-05,2025-05-03,105,105,Complete
DEV0000401,POL000349,PO00070,SUP006,SKU0085,STR020,2025-04-25,2025-05-05,2025-05-03,122,122,Complete
DEV0000402,POL000350,PO00070,SUP012,SKU0088,STR003,2025-04-25,2025-05-05,2025-05-05,73,73,Complete
DEV0000403,POL000351,PO00071,SUP006,SKU0091,STR010,2025-04-25,2025-05-05,2025-05-05,95,76,Partially Received
DEV0000404,POL000352,PO00071,SUP005,SKU0094,STR017,2025-04-25,2025-05-05,2025-05-04,89,89,Complete
DEV0000405,POL000353,PO00071,SUP006,SKU0003,STR024,2025-05-02,2025-05-12,2025-05-12,72,72,Complete
DEV0000406,POL000354,PO00071,SUP012,SKU0006,STR007,2025-05-02,2025-05-12,2025-05-11,63,63,Complete
DEV0000407,POL000355,PO00071,SUP011,SKU0009,STR014,2025-05-02,2025-05-12,2025-05-11,25,25,Complete
DEV0000408,POL000356,PO00072,SUP005,SKU0012,STR021,2025-05-02,2025-05-12,2025-05-10,83,83,Complete
DEV0000409,POL000357,PO00072,SUP004,SKU0015,STR004,2025-05-02,2025-05-12,2025-05-13,121,121,Complete
DEV0000410,POL000358,PO00072,SUP010,SKU0018,STR011,2025-05-02,2025-05-12,2025-05-11,59,59,Complete
DEV0000411,POL000359,PO00072,SUP004,SKU0021,STR018,2025-05-02,2025-05-12,2025-05-10,127,127,Complete
DEV0000412,POL000360,PO00072,SUP003,SKU0024,STR001,2025-05-02,2025-05-12,2025-05-11,68,68,Complete
DEV0000413,POL000361,PO00073,SUP009,SKU0027,STR008,2025-05-02,2025-05-12,2025-05-10,123,123,Complete
DEV0000414,POL000362,PO00073,SUP008,SKU0030,STR015,2025-05-02,2025-05-12,2025-05-10,71,71,Complete
DEV0000415,POL000363,PO00073,SUP002,SKU0033,STR022,2025-05-02,2025-05-12,2025-05-12,65,65,Complete
DEV0000416,POL000364,PO00073,SUP001,SKU0036,STR005,2025-05-02,2025-05-12,2025-05-11,64,36,Complete
DEV0000417,POL000364,PO00073,SUP001,SKU0036,STR005,2025-05-02,2025-05-12,2025-05-12,64,28,Complete
DEV0000418,POL000365,PO00073,SUP007,SKU0039,STR012,2025-05-02,2025-05-12,2025-05-10,117,117,Complete
DEV0000419,POL000366,PO00074,SUP001,SKU0042,STR019,2025-05-02,2025-05-12,2025-05-11,87,76,Partially Received
DEV0000420,POL000367,PO00074,SUP012,SKU0045,STR002,2025-05-02,2025-05-12,2025-05-12,130,130,Complete
DEV0000421,POL000368,PO00074,SUP006,SKU0048,STR009,2025-05-02,2025-05-12,2025-05-12,77,77,Complete
DEV0000422,POL000369,PO00074,SUP005,SKU0051,STR016,2025-05-02,2025-05-12,2025-05-10,85,85,Complete
DEV0000423,POL000370,PO00074,SUP011,SKU0054,STR023,2025-05-02,2025-05-12,2025-05-17,32,32,Complete
DEV0000424,POL000371,PO00075,SUP010,SKU0057,STR006,2025-05-02,2025-05-12,2025-05-14,100,100,Complete
DEV0000425,POL000372,PO00075,SUP004,SKU0060,STR013,2025-05-02,2025-05-12,2025-05-11,27,27,Complete
DEV0000426,POL000373,PO00075,SUP010,SKU0063,STR020,2025-05-02,2025-05-12,2025-05-10,69,69,Complete
DEV0000427,POL000374,PO00075,SUP009,SKU0066,STR003,2025-05-02,2025-05-12,2025-05-11,115,115,Complete
DEV0000428,POL000375,PO00075,SUP003,SKU0069,STR010,2025-05-02,2025-05-12,2025-05-12,108,108,Complete
DEV0000429,POL000376,PO00076,SUP002,SKU0072,STR017,2025-05-02,2025-05-12,2025-05-11,113,113,Complete
DEV0000430,POL000377,PO00076,SUP008,SKU0075,STR024,2025-05-02,2025-05-12,2025-05-10,107,107,Complete
DEV0000431,POL000378,PO00076,SUP007,SKU0078,STR007,2025-05-02,2025-05-12,2025-05-12,29,29,Complete
DEV0000432,POL000379,PO00076,SUP001,SKU0081,STR014,2025-05-02,2025-05-12,2025-05-12,104,104,Complete
DEV0000433,POL000380,PO00076,SUP007,SKU0084,STR021,2025-05-02,2025-05-12,2025-05-10,37,37,Complete
DEV0000434,POL000381,PO00077,SUP006,SKU0087,STR004,2025-05-02,2025-05-12,2025-05-11,107,107,Complete
DEV0000435,POL000382,PO00077,SUP012,SKU0090,STR011,2025-05-02,2025-05-12,2025-05-11,112,78,Partially Received
DEV0000436,POL000383,PO00077,SUP011,SKU0093,STR018,2025-05-02,2025-05-12,2025-05-12,98,98,Complete
DEV0000437,POL000384,PO00077,SUP005,SKU0096,STR001,2025-05-02,2025-05-12,2025-05-10,105,105,Complete
DEV0000438,POL000385,PO00077,SUP012,SKU0002,STR008,2025-05-09,2025-05-19,2025-05-19,30,30,Complete
DEV0000439,POL000386,PO00078,SUP006,SKU0005,STR015,2025-05-09,2025-05-19,2025-05-18,137,137,Complete
DEV0000440,POL000387,PO00078,SUP005,SKU0008,STR022,2025-05-09,2025-05-19,2025-05-19,139,139,Complete
DEV0000441,POL000388,PO00078,SUP011,SKU0011,STR005,2025-05-09,2025-05-19,2025-05-17,76,43,Complete
DEV0000442,POL000388,PO00078,SUP011,SKU0011,STR005,2025-05-09,2025-05-19,2025-05-18,76,33,Complete
DEV0000443,POL000389,PO00078,SUP005,SKU0014,STR012,2025-05-09,2025-05-19,2025-05-17,109,71,Complete
DEV0000444,POL000389,PO00078,SUP005,SKU0014,STR012,2025-05-09,2025-05-19,2025-05-18,109,38,Complete
