week_start,store_id,product_id,promotion_id,units_sold,gross_sales,discount_value,net_sales,cost_of_goods,returns_units
2025-06-09,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-06-16,STR001,SKU0010,,2,36.26,0.00,36.26,17.56,0
2025-06-23,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-06-30,STR001,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-07-07,STR001,SKU0010,,2,36.26,0.00,36.26,17.56,0
2025-07-14,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-07-21,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-07-28,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-08-04,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-08-11,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-08-18,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-08-25,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-09-01,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-09-08,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-09-15,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-09-22,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-09-29,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-10-06,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-10-13,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-10-20,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-10-27,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-11-03,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-11-10,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-11-17,STR001,SKU0010,,2,36.26,0.00,36.26,17.56,0
2025-11-24,STR001,SKU0010,,6,108.78,0.00,108.78,52.68,0
2025-12-01,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-12-08,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-12-15,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-12-22,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2025-12-29,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-01-05,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-01-12,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-01-19,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-01-26,STR001,SKU0010,,5,90.65,0.00,90.65,43.90,0
2026-02-02,STR001,SKU0010,PRM015,3,54.39,17.94,36.45,26.34,0
2026-02-09,STR001,SKU0010,PRM015,2,36.26,11.96,24.30,17.56,0
2026-02-16,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-02-23,STR001,SKU0010,,5,90.65,0.00,90.65,43.90,0
2026-03-02,STR001,SKU0010,,4,72.52,0.00,72.52,35.12,0
2026-03-09,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-03-16,STR001,SKU0010,,9,163.17,0.00,163.17,79.02,0
2026-03-23,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-03-30,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-04-06,STR001,SKU0010,,5,90.65,0.00,90.65,43.90,0
2026-04-13,STR001,SKU0010,,0,0.00,0.00,0.00,0.00,0
2026-04-20,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-04-27,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2026-05-04,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2026-05-11,STR001,SKU0010,,2,36.26,0.00,36.26,17.56,0
2026-05-18,STR001,SKU0010,,2,36.26,0.00,36.26,17.56,0
2026-05-25,STR001,SKU0010,,1,18.13,0.00,18.13,8.78,0
2026-06-01,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-06-08,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-06-15,STR001,SKU0010,,6,108.78,0.00,108.78,52.68,0
2026-06-22,STR001,SKU0010,,6,108.78,0.00,108.78,52.68,0
2026-06-29,STR001,SKU0010,,0,0.00,0.00,0.00,0.00,0
2026-07-06,STR001,SKU0010,,2,36.26,0.00,36.26,17.56,0
2026-07-13,STR001,SKU0010,,6,108.78,0.00,108.78,52.68,0
2026-07-20,STR001,SKU0010,,3,54.39,0.00,54.39,26.34,0
2026-07-27,STR001,SKU0010,,5,90.65,0.00,90.65,43.90,0
2026-08-03,STR001,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-05-05,STR001,SKU0013,,3,114.45,0.00,114.45,49.92,0
2025-05-12,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2025-05-19,STR001,SKU0013,,8,305.20,0.00,305.20,133.12,0
2025-05-26,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2025-06-02,STR001,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-06-09,STR001,SKU0013,,12,457.80,0.00,457.80,199.68,0
2025-06-16,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-06-23,STR001,SKU0013,,8,305.20,0.00,305.20,133.12,0
2025-06-30,STR001,SKU0013,,13,495.95,0.00,495.95,216.32,0
2025-07-07,STR001,SKU0013,,3,114.45,0.00,114.45,49.92,0
2025-07-14,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2025-07-21,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2025-07-28,STR001,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-08-04,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2025-08-11,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-08-18,STR001,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-08-25,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2025-09-01,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-09-08,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2025-09-15,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2025-09-22,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2025-09-29,STR001,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-10-06,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2025-10-13,STR001,SKU0013,,8,305.20,0.00,305.20,133.12,0
2025-10-20,STR001,SKU0013,,8,305.20,0.00,305.20,133.12,0
2025-10-27,STR001,SKU0013,,12,457.80,0.00,457.80,199.68,0
2025-11-03,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2025-11-10,STR001,SKU0013,,7,267.05,0.00,267.05,116.48,0
2025-11-17,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-11-24,STR001,SKU0013,,7,267.05,0.00,267.05,116.48,0
2025-12-01,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2025-12-08,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2025-12-15,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2025-12-22,STR001,SKU0013,,7,267.05,0.00,267.05,116.48,0
2025-12-29,STR001,SKU0013,,7,267.05,0.00,267.05,116.48,0
2026-01-05,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2026-01-12,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2026-01-19,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2026-01-26,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2026-02-02,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2026-02-09,STR001,SKU0013,,8,305.20,0.00,305.20,133.12,0
2026-02-16,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2026-02-23,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2026-03-02,STR001,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-03-09,STR001,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-03-16,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2026-03-23,STR001,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-03-30,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2026-04-06,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2026-04-13,STR001,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-04-20,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2026-04-27,STR001,SKU0013,,2,76.30,0.00,76.30,33.28,0
2026-05-04,STR001,SKU0013,,13,495.95,0.00,495.95,216.32,0
2026-05-11,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2026-05-18,STR001,SKU0013,,6,228.90,0.00,228.90,99.84,0
2026-05-25,STR001,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-06-01,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2026-06-08,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2026-06-15,STR001,SKU0013,,8,305.20,0.00,305.20,133.12,0
2026-06-22,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2026-06-29,STR001,SKU0013,,10,381.50,0.00,381.50,166.40,0
2026-07-06,STR001,SKU0013,,9,343.35,0.00,343.35,149.76,0
2026-07-13,STR001,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-07-20,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2026-07-27,STR001,SKU0013,,11,419.65,0.00,419.65,183.04,0
2026-08-03,STR001,SKU0013,,7,267.05,0.00,267.05,116.48,0
2025-02-17,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2025-02-24,STR001,SKU0015,,10,354.50,0.00,354.50,176.50,0
2025-03-03,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2025-03-10,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2025-03-17,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2025-03-24,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2025-03-31,STR001,SKU0015,,4,141.80,0.00,141.80,70.60,0
2025-04-07,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2025-04-14,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2025-04-21,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2025-04-28,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2025-05-05,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2025-05-12,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2025-05-19,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2025-05-26,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2025-06-02,STR001,SKU0015,,3,106.35,0.00,106.35,52.95,0
2025-06-09,STR001,SKU0015,,6,212.70,0.00,212.70,105.90,0
2025-06-16,STR001,SKU0015,,12,425.40,0.00,425.40,211.80,0
2025-06-23,STR001,SKU0015,,10,354.50,0.00,354.50,176.50,0
2025-06-30,STR001,SKU0015,,12,425.40,0.00,425.40,211.80,0
2025-07-07,STR001,SKU0015,,15,531.75,0.00,531.75,264.75,0
2025-07-14,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2025-07-21,STR001,SKU0015,,4,141.80,0.00,141.80,70.60,0
2025-07-28,STR001,SKU0015,,10,354.50,0.00,354.50,176.50,0
2025-08-04,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2025-08-11,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2025-08-18,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2025-08-25,STR001,SKU0015,,6,212.70,0.00,212.70,105.90,0
2025-09-01,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2025-09-08,STR001,SKU0015,,5,177.25,0.00,177.25,88.25,0
2025-09-15,STR001,SKU0015,,6,212.70,0.00,212.70,105.90,0
2025-09-22,STR001,SKU0015,,11,389.95,0.00,389.95,194.15,0
2025-09-29,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2025-10-06,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2025-10-13,STR001,SKU0015,,10,354.50,0.00,354.50,176.50,0
2025-10-20,STR001,SKU0015,,5,177.25,0.00,177.25,88.25,0
2025-10-27,STR001,SKU0015,,6,212.70,0.00,212.70,105.90,0
2025-11-03,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2025-11-10,STR001,SKU0015,,5,177.25,0.00,177.25,88.25,0
2025-11-17,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2025-11-24,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2025-12-01,STR001,SKU0015,,17,602.65,0.00,602.65,300.05,0
2025-12-08,STR001,SKU0015,,19,673.55,0.00,673.55,335.35,0
2025-12-15,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2025-12-22,STR001,SKU0015,,12,425.40,0.00,425.40,211.80,0
2025-12-29,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2026-01-05,STR001,SKU0015,,10,354.50,0.00,354.50,176.50,0
2026-01-12,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2026-01-19,STR001,SKU0015,,14,496.30,0.00,496.30,247.10,0
2026-01-26,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2026-02-02,STR001,SKU0015,,14,496.30,0.00,496.30,247.10,0
2026-02-09,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2026-02-16,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2026-02-23,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2026-03-02,STR001,SKU0015,,11,389.95,0.00,389.95,194.15,0
2026-03-09,STR001,SKU0015,,11,389.95,0.00,389.95,194.15,0
2026-03-16,STR001,SKU0015,,12,425.40,0.00,425.40,211.80,0
2026-03-23,STR001,SKU0015,,4,141.80,0.00,141.80,70.60,0
2026-03-30,STR001,SKU0015,,12,425.40,0.00,425.40,211.80,0
2026-04-06,STR001,SKU0015,,11,389.95,0.00,389.95,194.15,0
2026-04-13,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2026-04-20,STR001,SKU0015,,8,283.60,0.00,283.60,141.20,0
2026-04-27,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2026-05-04,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2026-05-11,STR001,SKU0015,,6,212.70,0.00,212.70,105.90,0
2026-05-18,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2026-05-25,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2026-06-01,STR001,SKU0015,,5,177.25,0.00,177.25,88.25,0
2026-06-08,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2026-06-15,STR001,SKU0015,,7,248.15,0.00,248.15,123.55,0
2026-06-22,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2026-06-29,STR001,SKU0015,,12,425.40,0.00,425.40,211.80,0
2026-07-06,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2026-07-13,STR001,SKU0015,,10,354.50,0.00,354.50,176.50,0
2026-07-20,STR001,SKU0015,,11,389.95,0.00,389.95,194.15,0
2026-07-27,STR001,SKU0015,,9,319.05,0.00,319.05,158.85,0
2026-08-03,STR001,SKU0015,,13,460.85,0.00,460.85,229.45,0
2025-04-07,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2025-04-14,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2025-04-21,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-04-28,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2025-05-05,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-05-12,STR001,SKU0019,,0,0.00,0.00,0.00,0.00,0
2025-05-19,STR001,SKU0019,,7,90.65,0.00,90.65,52.43,0
2025-05-26,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-06-02,STR001,SKU0019,,7,90.65,0.00,90.65,52.43,0
2025-06-09,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2025-06-16,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2025-06-23,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2025-06-30,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-07-07,STR001,SKU0019,,0,0.00,0.00,0.00,0.00,0
2025-07-14,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2025-07-21,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2025-07-28,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2025-08-04,STR001,SKU0019,,7,90.65,0.00,90.65,52.43,0
2025-08-11,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2025-08-18,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-08-25,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2025-09-01,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-09-08,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-09-15,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2025-09-22,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2025-09-29,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2025-10-06,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-10-13,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2025-10-20,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2025-10-27,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2025-11-03,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-11-10,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2025-11-17,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2025-11-24,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2025-12-01,STR001,SKU0019,,7,90.65,0.00,90.65,52.43,0
2025-12-08,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2025-12-15,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2025-12-22,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2025-12-29,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2026-01-05,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2026-01-12,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2026-01-19,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2026-01-26,STR001,SKU0019,,1,12.95,0.00,12.95,7.49,0
2026-02-02,STR001,SKU0019,,7,90.65,0.00,90.65,52.43,0
2026-02-09,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2026-02-16,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2026-02-23,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2026-03-02,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2026-03-09,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2026-03-16,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2026-03-23,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2026-03-30,STR001,SKU0019,,0,0.00,0.00,0.00,0.00,0
2026-04-06,STR001,SKU0019,,8,103.60,0.00,103.60,59.92,0
2026-04-13,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2026-04-20,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2026-04-27,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2026-05-04,STR001,SKU0019,,1,12.95,0.00,12.95,7.49,0
2026-05-11,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2026-05-18,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2026-05-25,STR001,SKU0019,,8,103.60,0.00,103.60,59.92,0
2026-06-01,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2026-06-08,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2026-06-15,STR001,SKU0019,,3,38.85,0.00,38.85,22.47,0
2026-06-22,STR001,SKU0019,,1,12.95,0.00,12.95,7.49,0
2026-06-29,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2026-07-06,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2026-07-13,STR001,SKU0019,,2,25.90,0.00,25.90,14.98,0
2026-07-20,STR001,SKU0019,,6,77.70,0.00,77.70,44.94,0
2026-07-27,STR001,SKU0019,,4,51.80,0.00,51.80,29.96,0
2026-08-03,STR001,SKU0019,,5,64.75,0.00,64.75,37.45,0
2025-02-24,STR001,SKU0020,,9,370.35,0.00,370.35,186.21,0
2025-03-03,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2025-03-10,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-03-17,STR001,SKU0020,,8,329.20,0.00,329.20,165.52,0
2025-03-24,STR001,SKU0020,,8,329.20,0.00,329.20,165.52,0
2025-03-31,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-04-07,STR001,SKU0020,,10,411.50,0.00,411.50,206.90,0
2025-04-14,STR001,SKU0020,,9,370.35,0.00,370.35,186.21,0
2025-04-21,STR001,SKU0020,,4,164.60,0.00,164.60,82.76,0
2025-04-28,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-05-05,STR001,SKU0020,,8,329.20,0.00,329.20,165.52,0
2025-05-12,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-05-19,STR001,SKU0020,,9,370.35,0.00,370.35,186.21,0
2025-05-26,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2025-06-02,STR001,SKU0020,,1,41.15,0.00,41.15,20.69,0
2025-06-09,STR001,SKU0020,,4,164.60,0.00,164.60,82.76,0
2025-06-16,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-06-23,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-06-30,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-07-07,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-07-14,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-07-21,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-07-28,STR001,SKU0020,,3,123.45,0.00,123.45,62.07,0
2025-08-04,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-08-11,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2025-08-18,STR001,SKU0020,,3,123.45,0.00,123.45,62.07,0
2025-08-25,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2025-09-01,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2025-09-08,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2025-09-15,STR001,SKU0020,PRM003,14,576.10,190.12,385.98,289.66,0
2025-09-22,STR001,SKU0020,PRM003,19,781.85,258.02,523.83,393.11,0
2025-09-29,STR001,SKU0020,,10,411.50,0.00,411.50,206.90,0
2025-10-06,STR001,SKU0020,,4,164.60,0.00,164.60,82.76,0
2025-10-13,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-10-20,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-10-27,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-11-03,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-11-10,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-11-17,STR001,SKU0020,,8,329.20,0.00,329.20,165.52,0
2025-11-24,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2025-12-01,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2025-12-08,STR001,SKU0020,,4,164.60,0.00,164.60,82.76,0
2025-12-15,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-12-22,STR001,SKU0020,,4,164.60,0.00,164.60,82.76,0
2025-12-29,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2026-01-05,STR001,SKU0020,,1,41.15,0.00,41.15,20.69,0
2026-01-12,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2026-01-19,STR001,SKU0020,,13,534.95,0.00,534.95,268.97,0
2026-01-26,STR001,SKU0020,,8,329.20,0.00,329.20,165.52,0
2026-02-02,STR001,SKU0020,,3,123.45,0.00,123.45,62.07,0
2026-02-09,STR001,SKU0020,,9,370.35,0.00,370.35,186.21,0
2026-02-16,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2026-02-23,STR001,SKU0020,,11,452.65,0.00,452.65,227.59,0
2026-03-02,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2026-03-09,STR001,SKU0020,,12,493.80,0.00,493.80,248.28,0
2026-03-16,STR001,SKU0020,,11,452.65,0.00,452.65,227.59,0
2026-03-23,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2026-03-30,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2026-04-06,STR001,SKU0020,,10,411.50,0.00,411.50,206.90,0
2026-04-13,STR001,SKU0020,,4,164.60,0.00,164.60,82.76,0
2026-04-20,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2026-04-27,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2026-05-04,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2026-05-11,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2026-05-18,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2026-05-25,STR001,SKU0020,,2,82.30,0.00,82.30,41.38,0
2026-06-01,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2026-06-08,STR001,SKU0020,,9,370.35,0.00,370.35,186.21,0
2026-06-15,STR001,SKU0020,,6,246.90,0.00,246.90,124.14,0
2026-06-22,STR001,SKU0020,PRM027,10,411.50,135.80,275.70,206.90,0
2026-06-29,STR001,SKU0020,PRM027,9,370.35,122.22,248.13,186.21,0
2026-07-06,STR001,SKU0020,,11,452.65,0.00,452.65,227.59,0
2026-07-13,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2026-07-20,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2026-07-27,STR001,SKU0020,,7,288.05,0.00,288.05,144.83,0
2026-08-03,STR001,SKU0020,,5,205.75,0.00,205.75,103.45,0
2025-03-31,STR001,SKU0021,,11,326.48,0.00,326.48,202.62,0
2025-04-07,STR001,SKU0021,,11,326.48,0.00,326.48,202.62,0
2025-04-14,STR001,SKU0021,,11,326.48,0.00,326.48,202.62,0
2025-04-21,STR001,SKU0021,,9,267.12,0.00,267.12,165.78,0
2025-04-28,STR001,SKU0021,,8,237.44,0.00,237.44,147.36,0
2025-05-05,STR001,SKU0021,,6,178.08,0.00,178.08,110.52,0
2025-05-12,STR001,SKU0021,,11,326.48,0.00,326.48,202.62,0
2025-05-19,STR001,SKU0021,,14,415.52,0.00,415.52,257.88,0
2025-05-26,STR001,SKU0021,,11,326.48,0.00,326.48,202.62,0
2025-06-02,STR001,SKU0021,,12,356.16,0.00,356.16,221.04,0
2025-06-09,STR001,SKU0021,,11,326.48,0.00,326.48,202.62,0
2025-06-16,STR001,SKU0021,,15,445.20,0.00,445.20,276.30,0
2025-06-23,STR001,SKU0021,,10,296.80,0.00,296.80,184.20,0
2025-06-30,STR001,SKU0021,,14,415.52,0.00,415.52,257.88,0
2025-07-07,STR001,SKU0021,,14,415.52,0.00,415.52,257.88,0
2025-07-14,STR001,SKU0021,,14,415.52,0.00,415.52,257.88,0
